"chr" "start" "end" "sample" "super_pop" "width" "index"
"HG00263" "1" 12345135.9 14444408.1 "HG00263" "EUR_" "0.109999999403954" 895
"HG00262" "1" 12345135.9 14444408.1 "HG00262" "EUR_" "0.109999999403954" 896
"HG00261" "1" 12345135.9 14444408.1 "HG00261" "EUR_" "0.109999999403954" 897
"HG00260" "1" 12345135.9 14444408.1 "HG00260" "EUR_" "0.109999999403954" 898
"HG00259" "1" 12345135.9 14444408.1 "HG00259" "EUR_" "0.109999999403954" 899
"HG00258" "1" 12345135.9 14444408.1 "HG00258" "EUR_" "0.109999999403954" 900
"HG00257" "1" 12345135.9 14444408.1 "HG00257" "EUR_" "0.109999999403954" 901
"HG00256" "1" 12345135.9 14444408.1 "HG00256" "EUR_" "0.109999999403954" 902
"HG00255" "1" 12345135.9 14444408.1 "HG00255" "EUR_" "0.109999999403954" 903
"HG00254" "1" 12345135.9 14444408.1 "HG00254" "EUR_" "0.109999999403954" 904
"HG00253" "1" 12345135.9 14444408.1 "HG00253" "EUR_" "0.109999999403954" 905
"HG00252" "1" 12345135.9 14444408.1 "HG00252" "EUR_" "0.109999999403954" 906
"HG00251" "1" 12345135.9 14444408.1 "HG00251" "EUR_" "0.109999999403954" 907
"HG00250" "1" 12345135.9 14444408.1 "HG00250" "EUR_" "0.109999999403954" 908
"HG00246" "1" 12345135.9 14444408.1 "HG00246" "EUR_" "0.109999999403954" 909
"HG00245" "1" 12345135.9 14444408.1 "HG00245" "EUR_" "0.109999999403954" 910
"HG00244" "1" 12345135.9 14444408.1 "HG00244" "EUR_" "0.109999999403954" 911
"HG00243" "1" 12345135.9 14444408.1 "HG00243" "EUR_" "0.109999999403954" 912
"HG00242" "1" 12345135.9 14444408.1 "HG00242" "EUR_" "0.109999999403954" 913
"HG00240" "1" 12345135.9 14444408.1 "HG00240" "EUR_" "0.109999999403954" 914
"HG00239" "1" 12345135.9 14444408.1 "HG00239" "EUR_" "0.109999999403954" 915
"HG00238" "1" 12345135.9 14444408.1 "HG00238" "EUR_" "0.109999999403954" 916
"HG00237" "1" 12345135.9 14444408.1 "HG00237" "EUR_" "0.109999999403954" 917
"HG00236" "1" 12345135.9 14444408.1 "HG00236" "EUR_" "0.109999999403954" 918
"HG00235" "1" 12345135.9 14444408.1 "HG00235" "EUR_" "0.109999999403954" 919
"HG00234" "1" 12345135.9 14444408.1 "HG00234" "EUR_" "0.109999999403954" 920
"HG00233" "1" 12345135.9 14444408.1 "HG00233" "EUR_" "0.109999999403954" 921
"HG00232" "1" 12345135.9 14444408.1 "HG00232" "EUR_" "0.109999999403954" 922
"HG00231" "1" 12345135.9 14444408.1 "HG00231" "EUR_" "0.109999999403954" 923
"HG00190" "1" 12345135.9 14444408.1 "HG00190" "EUR_" "0.109999999403954" 924
"HG00189" "1" 12345135.9 14444408.1 "HG00189" "EUR_" "0.109999999403954" 925
"HG00188" "1" 12345135.9 14444408.1 "HG00188" "EUR_" "0.109999999403954" 926
"HG00187" "1" 12345135.9 14444408.1 "HG00187" "EUR_" "0.109999999403954" 927
"HG00186" "1" 12345135.9 14444408.1 "HG00186" "EUR_" "0.109999999403954" 928
"HG00185" "1" 12345135.9 14444408.1 "HG00185" "EUR_" "0.109999999403954" 929
"HG00183" "1" 12345135.9 14444408.1 "HG00183" "EUR_" "0.109999999403954" 930
"HG00182" "1" 12345135.9 14444408.1 "HG00182" "EUR_" "0.109999999403954" 931
"HG00181" "1" 12345135.9 14444408.1 "HG00181" "EUR_" "0.109999999403954" 932
"HG00180" "1" 12345135.9 14444408.1 "HG00180" "EUR_" "0.109999999403954" 933
"HG00179" "1" 12345135.9 14444408.1 "HG00179" "EUR_" "0.109999999403954" 934
"HG00178" "1" 12345135.9 14444408.1 "HG00178" "EUR_" "0.109999999403954" 935
"HG00177" "1" 12345135.9 14444408.1 "HG00177" "EUR_" "0.109999999403954" 936
"HG00176" "1" 12345135.9 14444408.1 "HG00176" "EUR_" "0.109999999403954" 937
"HG00174" "1" 12345135.9 14444408.1 "HG00174" "EUR_" "0.109999999403954" 938
"HG00173" "1" 12345135.9 14444408.1 "HG00173" "EUR_" "0.109999999403954" 939
"HG00171" "1" 12345135.9 14444408.1 "HG00171" "EUR_" "0.109999999403954" 940
"HG00160" "1" 12345135.9 14444408.1 "HG00160" "EUR_" "0.109999999403954" 941
"HG00159" "1" 12345135.9 14444408.1 "HG00159" "EUR_" "0.109999999403954" 942
"HG00158" "1" 12345135.9 14444408.1 "HG00158" "EUR_" "0.109999999403954" 943
"HG00157" "1" 12345135.9 14444408.1 "HG00157" "EUR_" "0.109999999403954" 944
"HG00155" "1" 12345135.9 14444408.1 "HG00155" "EUR_" "0.109999999403954" 945
"HG00154" "1" 12345135.9 14444408.1 "HG00154" "EUR_" "0.109999999403954" 946
"HG00151" "1" 12345135.9 14444408.1 "HG00151" "EUR_" "0.109999999403954" 947
"HG00150" "1" 12345135.9 14444408.1 "HG00150" "EUR_" "0.109999999403954" 948
"HG00149" "1" 12345135.9 14444408.1 "HG00149" "EUR_" "0.109999999403954" 949
"HG00148" "1" 12345135.9 14444408.1 "HG00148" "EUR_" "0.109999999403954" 950
"HG00146" "1" 12345135.9 14444408.1 "HG00146" "EUR_" "0.109999999403954" 951
"HG00145" "1" 12345135.9 14444408.1 "HG00145" "EUR_" "0.109999999403954" 952
"HG00143" "1" 12345135.9 14444408.1 "HG00143" "EUR_" "0.109999999403954" 953
"HG00141" "1" 12345135.9 14444408.1 "HG00141" "EUR_" "0.109999999403954" 954
"HG00140" "1" 12345135.9 14444408.1 "HG00140" "EUR_" "0.109999999403954" 955
"HG00139" "1" 12345135.9 14444408.1 "HG00139" "EUR_" "0.109999999403954" 956
"HG00138" "1" 12345135.9 14444408.1 "HG00138" "EUR_" "0.109999999403954" 957
"HG00137" "1" 12345135.9 14444408.1 "HG00137" "EUR_" "0.109999999403954" 958
"HG00136" "1" 12345135.9 14444408.1 "HG00136" "EUR_" "0.109999999403954" 959
"HG00133" "1" 12345135.9 14444408.1 "HG00133" "EUR_" "0.109999999403954" 960
"HG00132" "1" 12345135.9 14444408.1 "HG00132" "EUR_" "0.109999999403954" 961
"HG00131" "1" 12345135.9 14444408.1 "HG00131" "EUR_" "0.109999999403954" 962
"HG00130" "1" 12345135.9 14444408.1 "HG00130" "EUR_" "0.109999999403954" 963
"HG00129" "1" 12345135.9 14444408.1 "HG00129" "EUR_" "0.109999999403954" 964
"HG00127" "1" 12345135.9 14444408.1 "HG00127" "EUR_" "0.109999999403954" 965
"HG00126" "1" 12345135.9 14444408.1 "HG00126" "EUR_" "0.109999999403954" 966
"HG00125" "1" 12345135.9 14444408.1 "HG00125" "EUR_" "0.109999999403954" 967
"HG00123" "1" 12345135.9 14444408.1 "HG00123" "EUR_" "0.109999999403954" 968
"HG00122" "1" 12345135.9 14444408.1 "HG00122" "EUR_" "0.109999999403954" 969
"HG00121" "1" 12345135.9 14444408.1 "HG00121" "EUR_" "0.109999999403954" 970
"HG00119" "1" 12345135.9 14444408.1 "HG00119" "EUR_" "0.109999999403954" 971
"HG00118" "1" 12345135.9 14444408.1 "HG00118" "EUR_" "0.109999999403954" 972
"HG00117" "1" 12345135.9 14444408.1 "HG00117" "EUR_" "0.109999999403954" 973
"HG00116" "1" 12345135.9 14444408.1 "HG00116" "EUR_" "0.109999999403954" 974
"HG00115" "1" 12345135.9 14444408.1 "HG00115" "EUR_" "0.109999999403954" 975
"HG00114" "1" 12345135.9 14444408.1 "HG00114" "EUR_" "0.109999999403954" 976
"HG00113" "1" 12345135.9 14444408.1 "HG00113" "EUR_" "0.109999999403954" 977
"HG00111" "1" 12345135.9 14444408.1 "HG00111" "EUR_" "0.109999999403954" 978
"HG00110" "1" 12345135.9 14444408.1 "HG00110" "EUR_" "0.109999999403954" 979
"HG00109" "1" 12345135.9 14444408.1 "HG00109" "EUR_" "0.109999999403954" 980
"HG00108" "1" 12345135.9 14444408.1 "HG00108" "EUR_" "0.109999999403954" 981
"HG00107" "1" 12345135.9 14444408.1 "HG00107" "EUR_" "0.109999999403954" 982
"HG00106" "1" 12345135.9 14444408.1 "HG00106" "EUR_" "0.109999999403954" 983
"HG00105" "1" 12345135.9 14444408.1 "HG00105" "EUR_" "0.109999999403954" 984
"HG00103" "1" 12345135.9 14444408.1 "HG00103" "EUR_" "0.109999999403954" 985
"HG00102" "1" 12345135.9 14444408.1 "HG00102" "EUR_" "0.109999999403954" 986
"HG00101" "1" 12345135.9 14444408.1 "HG00101" "EUR_" "0.109999999403954" 987
"HG00100" "1" 12345135.9 14444408.1 "HG00100" "EUR_" "0.109999999403954" 988
"HG00099" "1" 12345135.9 14444408.1 "HG00099" "EUR_" "0.109999999403954" 989
"HG00097" "1" 12345135.9 14444408.1 "HG00097" "EUR_" "0.109999999403954" 990
"HG00096" "1" 12345135.9 14444408.1 "HG00096" "EUR_" "0.109999999403954" 991
"10" "1" 13993533 14077343 "HG00671" "EAS" "83810" 992
"9" "1" 13997886 14077343 "HG00513" "EAS" "79457" 993
"61" "1" 14026993 14077343 "NA18983" "EAS" "50350" 994
"60" "1" 14026993 14077343 "NA18968" "EAS" "50350" 995
"59" "1" 14026993 14077343 "NA18966" "EAS" "50350" 996
"57" "1" 14026993 14077343 "NA18571" "EAS" "50350" 997
"56" "1" 14026993 14077343 "NA18542" "EAS" "50350" 998
"13" "1" 14026993 14077343 "HG02367" "EAS" "50350" 999
"62" "1" 14026993 14076565 "NA18995" "EAS" "49572" 1000
"58" "1" 14026993 14076565 "NA18611" "EAS" "49572" 1001
"12" "1" 14026993 14065733 "HG02185" "EAS" "38740" 1002
"32" "1" 14026993 14065733 "HG02142" "EAS" "38740" 1003
"31" "1" 14026993 14065733 "HG01874" "EAS" "38740" 1004
"30" "1" 14026993 14065733 "HG01864" "EAS" "38740" 1005
"29" "1" 14026993 14065733 "HG01863" "EAS" "38740" 1006
"28" "1" 14026993 14065733 "HG01857" "EAS" "38740" 1007
"27" "1" 14026993 14065733 "HG01847" "EAS" "38740" 1008
"26" "1" 14026993 14065733 "HG01846" "EAS" "38740" 1009
"11" "1" 14026993 14065733 "HG00844" "EAS" "38740" 1010
"14" "1" 14026993 14064921 "HG02402" "EAS" "37928" 1011
"63" "1" 13917481 13948613 "NA19067" "EAS" "31132" 1012
"NA19091" "1" 12345135.9 14444408.1 "NA19091" "EAS_" "0.109999999403954" 1013
"NA19090" "1" 12345135.9 14444408.1 "NA19090" "EAS_" "0.109999999403954" 1014
"NA19089" "1" 12345135.9 14444408.1 "NA19089" "EAS_" "0.109999999403954" 1015
"NA19088" "1" 12345135.9 14444408.1 "NA19088" "EAS_" "0.109999999403954" 1016
"NA19087" "1" 12345135.9 14444408.1 "NA19087" "EAS_" "0.109999999403954" 1017
"NA19086" "1" 12345135.9 14444408.1 "NA19086" "EAS_" "0.109999999403954" 1018
"NA19085" "1" 12345135.9 14444408.1 "NA19085" "EAS_" "0.109999999403954" 1019
"NA19084" "1" 12345135.9 14444408.1 "NA19084" "EAS_" "0.109999999403954" 1020
"NA19083" "1" 12345135.9 14444408.1 "NA19083" "EAS_" "0.109999999403954" 1021
"NA19082" "1" 12345135.9 14444408.1 "NA19082" "EAS_" "0.109999999403954" 1022
"NA19081" "1" 12345135.9 14444408.1 "NA19081" "EAS_" "0.109999999403954" 1023
"NA19080" "1" 12345135.9 14444408.1 "NA19080" "EAS_" "0.109999999403954" 1024
"NA19079" "1" 12345135.9 14444408.1 "NA19079" "EAS_" "0.109999999403954" 1025
"NA19078" "1" 12345135.9 14444408.1 "NA19078" "EAS_" "0.109999999403954" 1026
"NA19077" "1" 12345135.9 14444408.1 "NA19077" "EAS_" "0.109999999403954" 1027
"NA19076" "1" 12345135.9 14444408.1 "NA19076" "EAS_" "0.109999999403954" 1028
"NA19075" "1" 12345135.9 14444408.1 "NA19075" "EAS_" "0.109999999403954" 1029
"NA19074" "1" 12345135.9 14444408.1 "NA19074" "EAS_" "0.109999999403954" 1030
"NA19072" "1" 12345135.9 14444408.1 "NA19072" "EAS_" "0.109999999403954" 1031
"NA19070" "1" 12345135.9 14444408.1 "NA19070" "EAS_" "0.109999999403954" 1032
"NA19068" "1" 12345135.9 14444408.1 "NA19068" "EAS_" "0.109999999403954" 1033
"NA19066" "1" 12345135.9 14444408.1 "NA19066" "EAS_" "0.109999999403954" 1034
"NA19065" "1" 12345135.9 14444408.1 "NA19065" "EAS_" "0.109999999403954" 1035
"NA19064" "1" 12345135.9 14444408.1 "NA19064" "EAS_" "0.109999999403954" 1036
"NA19063" "1" 12345135.9 14444408.1 "NA19063" "EAS_" "0.109999999403954" 1037
"NA19062" "1" 12345135.9 14444408.1 "NA19062" "EAS_" "0.109999999403954" 1038
"NA19060" "1" 12345135.9 14444408.1 "NA19060" "EAS_" "0.109999999403954" 1039
"NA19059" "1" 12345135.9 14444408.1 "NA19059" "EAS_" "0.109999999403954" 1040
"NA19058" "1" 12345135.9 14444408.1 "NA19058" "EAS_" "0.109999999403954" 1041
"NA19057" "1" 12345135.9 14444408.1 "NA19057" "EAS_" "0.109999999403954" 1042
"NA19056" "1" 12345135.9 14444408.1 "NA19056" "EAS_" "0.109999999403954" 1043
"NA19055" "1" 12345135.9 14444408.1 "NA19055" "EAS_" "0.109999999403954" 1044
"NA19054" "1" 12345135.9 14444408.1 "NA19054" "EAS_" "0.109999999403954" 1045
"NA19012" "1" 12345135.9 14444408.1 "NA19012" "EAS_" "0.109999999403954" 1046
"NA19011" "1" 12345135.9 14444408.1 "NA19011" "EAS_" "0.109999999403954" 1047
"NA19010" "1" 12345135.9 14444408.1 "NA19010" "EAS_" "0.109999999403954" 1048
"NA19009" "1" 12345135.9 14444408.1 "NA19009" "EAS_" "0.109999999403954" 1049
"NA19007" "1" 12345135.9 14444408.1 "NA19007" "EAS_" "0.109999999403954" 1050
"NA19006" "1" 12345135.9 14444408.1 "NA19006" "EAS_" "0.109999999403954" 1051
"NA19005" "1" 12345135.9 14444408.1 "NA19005" "EAS_" "0.109999999403954" 1052
"NA19004" "1" 12345135.9 14444408.1 "NA19004" "EAS_" "0.109999999403954" 1053
"NA19003" "1" 12345135.9 14444408.1 "NA19003" "EAS_" "0.109999999403954" 1054
"NA19002" "1" 12345135.9 14444408.1 "NA19002" "EAS_" "0.109999999403954" 1055
"NA19001" "1" 12345135.9 14444408.1 "NA19001" "EAS_" "0.109999999403954" 1056
"NA19000" "1" 12345135.9 14444408.1 "NA19000" "EAS_" "0.109999999403954" 1057
"NA18999" "1" 12345135.9 14444408.1 "NA18999" "EAS_" "0.109999999403954" 1058
"NA18998" "1" 12345135.9 14444408.1 "NA18998" "EAS_" "0.109999999403954" 1059
"NA18997" "1" 12345135.9 14444408.1 "NA18997" "EAS_" "0.109999999403954" 1060
"NA18994" "1" 12345135.9 14444408.1 "NA18994" "EAS_" "0.109999999403954" 1061
"NA18993" "1" 12345135.9 14444408.1 "NA18993" "EAS_" "0.109999999403954" 1062
"NA18992" "1" 12345135.9 14444408.1 "NA18992" "EAS_" "0.109999999403954" 1063
"NA18991" "1" 12345135.9 14444408.1 "NA18991" "EAS_" "0.109999999403954" 1064
"NA18990" "1" 12345135.9 14444408.1 "NA18990" "EAS_" "0.109999999403954" 1065
"NA18989" "1" 12345135.9 14444408.1 "NA18989" "EAS_" "0.109999999403954" 1066
"NA18988" "1" 12345135.9 14444408.1 "NA18988" "EAS_" "0.109999999403954" 1067
"NA18987" "1" 12345135.9 14444408.1 "NA18987" "EAS_" "0.109999999403954" 1068
"NA18986" "1" 12345135.9 14444408.1 "NA18986" "EAS_" "0.109999999403954" 1069
"NA18985" "1" 12345135.9 14444408.1 "NA18985" "EAS_" "0.109999999403954" 1070
"NA18984" "1" 12345135.9 14444408.1 "NA18984" "EAS_" "0.109999999403954" 1071
"NA18982" "1" 12345135.9 14444408.1 "NA18982" "EAS_" "0.109999999403954" 1072
"NA18981" "1" 12345135.9 14444408.1 "NA18981" "EAS_" "0.109999999403954" 1073
"NA18980" "1" 12345135.9 14444408.1 "NA18980" "EAS_" "0.109999999403954" 1074
"NA18979" "1" 12345135.9 14444408.1 "NA18979" "EAS_" "0.109999999403954" 1075
"NA18978" "1" 12345135.9 14444408.1 "NA18978" "EAS_" "0.109999999403954" 1076
"NA18977" "1" 12345135.9 14444408.1 "NA18977" "EAS_" "0.109999999403954" 1077
"NA18976" "1" 12345135.9 14444408.1 "NA18976" "EAS_" "0.109999999403954" 1078
"NA18975" "1" 12345135.9 14444408.1 "NA18975" "EAS_" "0.109999999403954" 1079
"NA18974" "1" 12345135.9 14444408.1 "NA18974" "EAS_" "0.109999999403954" 1080
"NA18973" "1" 12345135.9 14444408.1 "NA18973" "EAS_" "0.109999999403954" 1081
"NA18972" "1" 12345135.9 14444408.1 "NA18972" "EAS_" "0.109999999403954" 1082
"NA18971" "1" 12345135.9 14444408.1 "NA18971" "EAS_" "0.109999999403954" 1083
"NA18970" "1" 12345135.9 14444408.1 "NA18970" "EAS_" "0.109999999403954" 1084
"NA18969" "1" 12345135.9 14444408.1 "NA18969" "EAS_" "0.109999999403954" 1085
"NA18967" "1" 12345135.9 14444408.1 "NA18967" "EAS_" "0.109999999403954" 1086
"NA18965" "1" 12345135.9 14444408.1 "NA18965" "EAS_" "0.109999999403954" 1087
"NA18964" "1" 12345135.9 14444408.1 "NA18964" "EAS_" "0.109999999403954" 1088
"NA18963" "1" 12345135.9 14444408.1 "NA18963" "EAS_" "0.109999999403954" 1089
"NA18962" "1" 12345135.9 14444408.1 "NA18962" "EAS_" "0.109999999403954" 1090
"NA18961" "1" 12345135.9 14444408.1 "NA18961" "EAS_" "0.109999999403954" 1091
"NA18960" "1" 12345135.9 14444408.1 "NA18960" "EAS_" "0.109999999403954" 1092
"NA18959" "1" 12345135.9 14444408.1 "NA18959" "EAS_" "0.109999999403954" 1093
"NA18957" "1" 12345135.9 14444408.1 "NA18957" "EAS_" "0.109999999403954" 1094
"NA18956" "1" 12345135.9 14444408.1 "NA18956" "EAS_" "0.109999999403954" 1095
"NA18954" "1" 12345135.9 14444408.1 "NA18954" "EAS_" "0.109999999403954" 1096
"NA18953" "1" 12345135.9 14444408.1 "NA18953" "EAS_" "0.109999999403954" 1097
"NA18952" "1" 12345135.9 14444408.1 "NA18952" "EAS_" "0.109999999403954" 1098
"NA18951" "1" 12345135.9 14444408.1 "NA18951" "EAS_" "0.109999999403954" 1099
"NA18950" "1" 12345135.9 14444408.1 "NA18950" "EAS_" "0.109999999403954" 1100
"NA18949" "1" 12345135.9 14444408.1 "NA18949" "EAS_" "0.109999999403954" 1101
"NA18948" "1" 12345135.9 14444408.1 "NA18948" "EAS_" "0.109999999403954" 1102
"NA18947" "1" 12345135.9 14444408.1 "NA18947" "EAS_" "0.109999999403954" 1103
"NA18946" "1" 12345135.9 14444408.1 "NA18946" "EAS_" "0.109999999403954" 1104
"NA18945" "1" 12345135.9 14444408.1 "NA18945" "EAS_" "0.109999999403954" 1105
"NA18944" "1" 12345135.9 14444408.1 "NA18944" "EAS_" "0.109999999403954" 1106
"NA18943" "1" 12345135.9 14444408.1 "NA18943" "EAS_" "0.109999999403954" 1107
"NA18942" "1" 12345135.9 14444408.1 "NA18942" "EAS_" "0.109999999403954" 1108
"NA18941" "1" 12345135.9 14444408.1 "NA18941" "EAS_" "0.109999999403954" 1109
"NA18940" "1" 12345135.9 14444408.1 "NA18940" "EAS_" "0.109999999403954" 1110
"NA18939" "1" 12345135.9 14444408.1 "NA18939" "EAS_" "0.109999999403954" 1111
"NA18757" "1" 12345135.9 14444408.1 "NA18757" "EAS_" "0.109999999403954" 1112
"NA18749" "1" 12345135.9 14444408.1 "NA18749" "EAS_" "0.109999999403954" 1113
"NA18748" "1" 12345135.9 14444408.1 "NA18748" "EAS_" "0.109999999403954" 1114
"NA18747" "1" 12345135.9 14444408.1 "NA18747" "EAS_" "0.109999999403954" 1115
"NA18745" "1" 12345135.9 14444408.1 "NA18745" "EAS_" "0.109999999403954" 1116
"NA18740" "1" 12345135.9 14444408.1 "NA18740" "EAS_" "0.109999999403954" 1117
"NA18648" "1" 12345135.9 14444408.1 "NA18648" "EAS_" "0.109999999403954" 1118
"NA18647" "1" 12345135.9 14444408.1 "NA18647" "EAS_" "0.109999999403954" 1119
"NA18646" "1" 12345135.9 14444408.1 "NA18646" "EAS_" "0.109999999403954" 1120
"NA18645" "1" 12345135.9 14444408.1 "NA18645" "EAS_" "0.109999999403954" 1121
"NA18644" "1" 12345135.9 14444408.1 "NA18644" "EAS_" "0.109999999403954" 1122
"NA18643" "1" 12345135.9 14444408.1 "NA18643" "EAS_" "0.109999999403954" 1123
"NA18642" "1" 12345135.9 14444408.1 "NA18642" "EAS_" "0.109999999403954" 1124
"NA18641" "1" 12345135.9 14444408.1 "NA18641" "EAS_" "0.109999999403954" 1125
"NA18640" "1" 12345135.9 14444408.1 "NA18640" "EAS_" "0.109999999403954" 1126
"NA18639" "1" 12345135.9 14444408.1 "NA18639" "EAS_" "0.109999999403954" 1127
"NA18638" "1" 12345135.9 14444408.1 "NA18638" "EAS_" "0.109999999403954" 1128
"NA18637" "1" 12345135.9 14444408.1 "NA18637" "EAS_" "0.109999999403954" 1129
"NA18636" "1" 12345135.9 14444408.1 "NA18636" "EAS_" "0.109999999403954" 1130
"NA18635" "1" 12345135.9 14444408.1 "NA18635" "EAS_" "0.109999999403954" 1131
"NA18634" "1" 12345135.9 14444408.1 "NA18634" "EAS_" "0.109999999403954" 1132
"NA18633" "1" 12345135.9 14444408.1 "NA18633" "EAS_" "0.109999999403954" 1133
"NA18632" "1" 12345135.9 14444408.1 "NA18632" "EAS_" "0.109999999403954" 1134
"NA18631" "1" 12345135.9 14444408.1 "NA18631" "EAS_" "0.109999999403954" 1135
"NA18630" "1" 12345135.9 14444408.1 "NA18630" "EAS_" "0.109999999403954" 1136
"NA18629" "1" 12345135.9 14444408.1 "NA18629" "EAS_" "0.109999999403954" 1137
"NA18628" "1" 12345135.9 14444408.1 "NA18628" "EAS_" "0.109999999403954" 1138
"NA18627" "1" 12345135.9 14444408.1 "NA18627" "EAS_" "0.109999999403954" 1139
"NA18626" "1" 12345135.9 14444408.1 "NA18626" "EAS_" "0.109999999403954" 1140
"NA18625" "1" 12345135.9 14444408.1 "NA18625" "EAS_" "0.109999999403954" 1141
"NA18624" "1" 12345135.9 14444408.1 "NA18624" "EAS_" "0.109999999403954" 1142
"NA18623" "1" 12345135.9 14444408.1 "NA18623" "EAS_" "0.109999999403954" 1143
"NA18622" "1" 12345135.9 14444408.1 "NA18622" "EAS_" "0.109999999403954" 1144
"NA18621" "1" 12345135.9 14444408.1 "NA18621" "EAS_" "0.109999999403954" 1145
"NA18620" "1" 12345135.9 14444408.1 "NA18620" "EAS_" "0.109999999403954" 1146
"NA18619" "1" 12345135.9 14444408.1 "NA18619" "EAS_" "0.109999999403954" 1147
"NA18618" "1" 12345135.9 14444408.1 "NA18618" "EAS_" "0.109999999403954" 1148
"NA18617" "1" 12345135.9 14444408.1 "NA18617" "EAS_" "0.109999999403954" 1149
"NA18616" "1" 12345135.9 14444408.1 "NA18616" "EAS_" "0.109999999403954" 1150
"NA18615" "1" 12345135.9 14444408.1 "NA18615" "EAS_" "0.109999999403954" 1151
"NA18614" "1" 12345135.9 14444408.1 "NA18614" "EAS_" "0.109999999403954" 1152
"NA18613" "1" 12345135.9 14444408.1 "NA18613" "EAS_" "0.109999999403954" 1153
"NA18612" "1" 12345135.9 14444408.1 "NA18612" "EAS_" "0.109999999403954" 1154
"NA18610" "1" 12345135.9 14444408.1 "NA18610" "EAS_" "0.109999999403954" 1155
"NA18609" "1" 12345135.9 14444408.1 "NA18609" "EAS_" "0.109999999403954" 1156
"NA18608" "1" 12345135.9 14444408.1 "NA18608" "EAS_" "0.109999999403954" 1157
"NA18606" "1" 12345135.9 14444408.1 "NA18606" "EAS_" "0.109999999403954" 1158
"NA18605" "1" 12345135.9 14444408.1 "NA18605" "EAS_" "0.109999999403954" 1159
"NA18603" "1" 12345135.9 14444408.1 "NA18603" "EAS_" "0.109999999403954" 1160
"NA18602" "1" 12345135.9 14444408.1 "NA18602" "EAS_" "0.109999999403954" 1161
"NA18599" "1" 12345135.9 14444408.1 "NA18599" "EAS_" "0.109999999403954" 1162
"NA18597" "1" 12345135.9 14444408.1 "NA18597" "EAS_" "0.109999999403954" 1163
"NA18596" "1" 12345135.9 14444408.1 "NA18596" "EAS_" "0.109999999403954" 1164
"NA18595" "1" 12345135.9 14444408.1 "NA18595" "EAS_" "0.109999999403954" 1165
"NA18593" "1" 12345135.9 14444408.1 "NA18593" "EAS_" "0.109999999403954" 1166
"NA18592" "1" 12345135.9 14444408.1 "NA18592" "EAS_" "0.109999999403954" 1167
"NA18591" "1" 12345135.9 14444408.1 "NA18591" "EAS_" "0.109999999403954" 1168
"NA18582" "1" 12345135.9 14444408.1 "NA18582" "EAS_" "0.109999999403954" 1169
"NA18579" "1" 12345135.9 14444408.1 "NA18579" "EAS_" "0.109999999403954" 1170
"NA18577" "1" 12345135.9 14444408.1 "NA18577" "EAS_" "0.109999999403954" 1171
"NA18574" "1" 12345135.9 14444408.1 "NA18574" "EAS_" "0.109999999403954" 1172
"NA18573" "1" 12345135.9 14444408.1 "NA18573" "EAS_" "0.109999999403954" 1173
"NA18572" "1" 12345135.9 14444408.1 "NA18572" "EAS_" "0.109999999403954" 1174
"NA18570" "1" 12345135.9 14444408.1 "NA18570" "EAS_" "0.109999999403954" 1175
"NA18567" "1" 12345135.9 14444408.1 "NA18567" "EAS_" "0.109999999403954" 1176
"NA18566" "1" 12345135.9 14444408.1 "NA18566" "EAS_" "0.109999999403954" 1177
"NA18565" "1" 12345135.9 14444408.1 "NA18565" "EAS_" "0.109999999403954" 1178
"NA18564" "1" 12345135.9 14444408.1 "NA18564" "EAS_" "0.109999999403954" 1179
"NA18563" "1" 12345135.9 14444408.1 "NA18563" "EAS_" "0.109999999403954" 1180
